seasonal adjustment and actual figures	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Seasonally adjusted	Ballerup	838.3	827.7	826.2	820.8	829.8	804.9	777.0	773.1	779.2	790.1	780.1	765.8	764.7	769.9	780.7	785.0	783.7	798.2	773.5	790.2	789.5	764.4	781.8	776.7	782.6	778.1
Seasonally adjusted	Brøndby	958.4	924.7	953.2	979.9	973.6	956.9	960.4	955.6	951.3	957.1	947.2	939.6	941.1	946.9	972.4	930.4	917.3	943.3	921.4	936.6	935.5	921.2	947.8	962.8	960.5	973.1
Seasonally adjusted	Gentofte	1108.7	1105.6	1104.3	1108.6	1083.3	1073.4	1045.1	1058.5	1068.3	1058.4	1058.7	1051.3	1065.7	1059.6	1068.8	1059.1	1059.7	1074.0	1063.6	1057.7	1046.1	1048.9	1043.6	1028.7	1013.9	996.9
Seasonally adjusted	Gladsaxe	1340.5	1315.6	1305.3	1318.9	1296.2	1264.4	1248.3	1226.8	1263.5	1230.4	1227.0	1198.8	1191.8	1197.1	1194.3	1147.4	1163.0	1168.7	1138.7	1130.8	1122.2	1113.1	1099.6	1120.7	1120.8	1092.5
Seasonally adjusted	Glostrup	505.4	501.1	505.6	501.1	499.3	483.1	528.1	512.7	487.4	471.2	470.3	460.8	453.1	451.2	448.0	439.6	448.7	452.1	453.5	453.8	463.4	465.6	447.2	434.7	415.3	433.5
Seasonally adjusted	Herlev	527.0	502.5	492.8	505.1	471.8	464.1	445.2	461.4	457.2	448.7	453.6	454.2	442.5	443.3	443.4	436.5	435.5	431.2	413.3	395.5	391.9	381.1	381.8	375.6	390.0	405.1
Seasonally adjusted	Hvidovre	964.4	965.7	967.2	964.6	957.7	936.7	931.2	920.7	908.1	917.3	896.8	904.3	890.3	889.1	893.5	903.7	908.0	930.1	950.9	923.5	931.8	912.7	927.5	920.1	934.8	939.5
Seasonally adjusted	Høje-Taastrup	1215.3	1191.9	1192.3	1191.5	1175.7	1139.9	1146.0	1176.5	1141.4	1136.7	1117.5	1110.0	1105.2	1123.5	1118.7	1112.5	1107.0	1126.2	1113.1	1120.3	1121.1	1130.6	1150.4	1135.1	1133.6	1131.3
Seasonally adjusted	Ishøj	762.0	731.6	753.3	753.5	739.2	718.4	713.5	715.6	720.2	711.3	696.6	684.4	673.6	672.6	677.0	654.5	647.2	655.0	641.2	642.4	628.9	626.8	633.2	634.6	639.4	628.4
Seasonally adjusted	Lyngby-Taarbæk	772.4	779.8	764.6	758.0	753.2	721.3	713.6	699.4	723.6	740.5	742.7	726.2	749.7	747.3	753.6	740.7	731.0	742.0	767.9	749.7	741.4	739.9	735.3	737.5	731.6	724.8
Seasonally adjusted	Rødovre	961.9	963.2	952.4	935.2	926.4	917.8	877.4	905.4	897.9	902.8	856.6	888.1	886.4	890.5	889.0	889.7	897.1	935.1	894.2	882.4	891.5	866.3	877.9	859.5	880.3	873.5
Seasonally adjusted	Vallensbæk	277.7	268.4	286.5	291.2	290.0	274.5	260.8	280.6	281.0	276.1	280.4	272.8	278.0	267.8	274.6	253.3	262.0	277.8	263.0	263.8	267.8	266.0	270.0	264.0	267.4	281.2
Seasonally adjusted	Province Nordsjælland	7075.4	7025.6	7022.5	6945.6	6814.3	6639.2	6469.7	6406.8	6435.1	6410.7	6370.2	6297.3	6211.0	6180.2	6195.5	6158.2	6139.4	6224.8	6161.7	6150.1	6079.5	6061.4	5996.5	6096.9	6160.3	6163.9
Seasonally adjusted	Allerød	287.9	290.1	277.0	272.4	271.6	263.7	268.8	255.0	247.0	246.2	261.3	254.8	239.8	254.4	260.9	256.1	256.9	260.0	263.9	261.9	267.5	277.4	275.8	279.2	292.9	286.5
Seasonally adjusted	Egedal	619.5	607.8	613.2	612.8	605.1	587.5	578.3	557.6	584.5	592.2	592.0	595.0	582.7	587.4	599.1	595.8	591.5	597.6	602.7	588.6	579.8	578.1	560.9	580.3	594.2	592.6
Seasonally adjusted	Fredensborg	611.8	599.9	586.0	588.0	584.6	584.1	574.5	560.8	570.3	577.2	577.9	586.1	562.9	556.8	562.2	534.0	542.6	548.3	545.8	563.6	524.9	522.9	488.0	510.3	533.8	519.3
Seasonally adjusted	Frederikssund	741.5	765.7	752.5	739.4	741.5	698.8	694.7	700.9	691.6	697.5	665.6	639.7	608.1	597.0	601.1	593.5	584.2	607.4	607.7	612.3	595.3	605.8	609.4	623.3	629.8	621.6
Seasonally adjusted	Furesø	532.1	530.3	540.8	530.2	515.8	510.6	499.2	500.4	495.4	496.9	494.9	483.6	489.5	491.4	486.6	493.9	495.7	491.9	481.6	484.2	485.0	484.3	487.6	480.8	509.3	534.0
Seasonally adjusted	Gribskov	584.7	577.0	588.2	575.5	549.0	522.5	498.4	485.4	489.0	491.4	481.5	465.1	484.3	485.2	499.6	500.5	492.5	508.6	494.7	506.0	505.0	500.0	513.6	523.9	493.9	488.7
Seasonally adjusted	Halsnæs	568.6	570.0	585.1	561.4	553.8	543.7	522.4	517.4	511.8	507.1	509.5	501.4	485.1	472.2	473.3	479.6	457.9	452.3	456.0	452.5	452.0	447.5	452.1	459.3	459.8	458.8
Seasonally adjusted	Helsingør	1238.9	1218.2	1228.0	1222.1	1187.2	1158.2	1128.1	1121.8	1117.6	1096.1	1092.0	1088.6	1081.3	1074.1	1071.8	1091.2	1100.4	1124.1	1107.5	1089.5	1082.4	1070.4	1054.4	1074.4	1078.5	1081.2
Seasonally adjusted	Hillerød	813.5	800.9	801.1	792.3	760.8	742.3	702.7	707.5	725.8	722.7	705.3	695.8	695.2	692.1	671.4	650.8	671.8	685.8	657.0	648.5	636.7	631.8	611.1	626.5	624.7	627.0
Seasonally adjusted	Hørsholm	310.4	320.0	320.0	325.2	327.4	320.9	337.1	322.7	319.7	295.5	315.5	321.3	322.3	300.6	290.1	283.6	273.4	278.1	270.9	275.4	272.5	266.5	270.4	268.9	280.0	296.0
Seasonally adjusted	Rudersdal	766.4	745.7	730.4	726.3	717.6	706.8	665.4	677.3	682.3	688.0	674.7	665.9	659.8	669.1	679.5	679.2	672.6	670.9	673.7	667.6	678.3	676.5	673.2	670.0	663.5	658.0
Seasonally adjusted	Province Bornholm	705.2	707.0	718.6	730.6	718.6	690.1	657.2	689.8	769.0	758.3	743.1	741.0	723.4	709.3	702.0	611.1	604.1	611.9	584.5	625.5	637.0	637.9	653.8	647.6	649.6	646.7
Seasonally adjusted	Bornholm	705.2	707.0	718.6	730.6	718.6	690.1	657.2	689.8	769.0	758.3	743.1	741.0	723.4	709.3	702.0	611.1	604.1	611.9	584.5	625.5	637.0	637.9	653.8	647.6	649.6	646.7
Seasonally adjusted	Region Sjælland	15591.6	15402.9	15728.3	15365.7	15144.4	14801.8	14543.8	14500.7	14345.4	14308.3	14278.9	14112.8	13962.0	13855.7	13809.0	13808.4	13678.2	13896.7	13853.4	13792.2	13730.4	13684.4	13586.4	13563.5	13490.8	13478.9
Seasonally adjusted	Province Østsjælland	3924.7	3848.9	3861.7	3836.0	3769.1	3694.6	3611.5	3650.9	3640.9	3635.9	3606.2	3588.1	3540.9	3524.0	3549.7	3586.5	3545.1	3600.3	3584.2	3545.7	3586.7	3607.8	3634.0	3574.6	3613.2	3616.4
Seasonally adjusted	Greve	757.0	718.1	726.7	719.4	688.3	654.8	665.2	664.1	666.2	680.9	683.1	681.4	654.2	682.8	699.9	711.6	721.5	746.0	719.5	692.8	715.6	709.9	723.3	708.0	711.8	698.2
Seasonally adjusted	Køge	1054.8	1052.6	1054.0	1043.6	1029.5	1011.2	968.5	1001.7	997.4	995.9	978.3	983.1	977.1	962.3	957.3	946.8	939.2	955.0	945.4	941.1	951.3	975.5	974.7	963.2	958.9	952.1
Seasonally adjusted	Lejre	381.5	362.1	358.5	358.9	350.0	348.1	351.4	357.9	356.9	344.8	349.8	342.1	327.7	316.9	330.3	327.1	333.4	349.5	356.4	348.4	351.6	350.6	346.1	339.0	356.9	356.8
Seasonally adjusted	Roskilde	1443.9	1431.2	1434.3	1421.0	1413.7	1399.8	1359.1	1363.7	1366.5	1352.0	1344.0	1343.1	1339.6	1315.3	1312.0	1338.9	1302.8	1299.0	1307.1	1300.9	1290.1	1291.9	1299.7	1267.3	1282.5	1307.5
Seasonally adjusted	Solrød	287.5	285.0	288.2	293.0	287.5	280.8	267.1	263.6	253.9	262.2	251.0	238.3	242.2	246.7	250.2	262.2	248.4	250.8	255.8	262.5	278.0	280.0	290.3	297.0	303.1	301.8
Seasonally adjusted	Province Vest- og Sydsjælland	11666.9	11554.0	11866.6	11529.6	11375.3	11107.2	10932.3	10849.9	10704.5	10672.4	10672.7	10524.8	10421.2	10331.7	10259.2	10221.9	10133.0	10296.4	10269.2	10246.5	10143.8	10076.6	9952.4	9988.9	9877.5	9862.4
Seasonally adjusted	Faxe	687.1	686.8	708.6	708.3	712.6	712.4	697.9	679.6	677.6	665.6	666.0	660.4	655.4	642.0	626.3	627.0	617.0	601.0	601.9	614.0	605.1	617.2	594.3	606.0	608.9	608.5
Seasonally adjusted	Guldborgsund	1227.3	1191.3	1264.9	1238.3	1214.8	1177.6	1169.7	1162.5	1141.6	1143.1	1169.4	1153.4	1147.8	1126.1	1133.1	1119.2	1108.1	1135.5	1126.7	1130.3	1144.0	1130.3	1095.5	1106.4	1117.4	1125.2
Seasonally adjusted	Holbæk	1259.0	1221.6	1207.7	1168.2	1159.3	1141.7	1117.2	1104.4	1049.7	1062.7	1076.6	1058.3	1020.5	1041.7	1035.0	1050.7	1042.2	1037.2	1025.9	1019.4	1024.4	1004.8	987.7	977.0	970.6	959.5
Seasonally adjusted	Kalundborg	937.3	921.4	941.3	888.6	881.7	839.9	836.7	823.7	820.5	819.8	832.1	806.6	791.7	769.9	734.5	754.3	763.4	779.0	769.2	773.1	760.1	751.4	746.2	750.1	753.3	760.8
Seasonally adjusted	Lolland	890.6	893.8	948.7	912.1	895.1	855.9	856.3	838.3	800.3	782.0	803.3	767.0	754.1	775.6	772.8	760.6	749.5	761.7	792.2	764.5	768.6	767.4	758.1	754.6	759.6	727.9
Seasonally adjusted	Næstved	1845.2	1804.1	1825.5	1761.5	1721.4	1674.7	1646.1	1614.0	1613.4	1623.6	1563.5	1554.7	1545.4	1505.8	1487.2	1439.4	1443.4	1475.9	1467.7	1491.2	1470.8	1476.7	1483.3	1508.3	1480.5	1497.6
Seasonally adjusted	Odsherred	650.0	650.3	699.7	683.1	669.5	632.8	610.8	611.9	611.6	613.6	597.2	591.7	583.9	580.7	580.7	581.0	566.5	589.4	592.9	573.1	527.7	520.3	528.9	516.8	515.0	514.9
Seasonally adjusted	Ringsted	634.3	624.5	645.6	628.8	627.2	620.4	629.2	614.7	610.1	610.3	607.3	601.7	591.9	595.4	585.1	572.3	580.1	582.1	558.5	587.7	567.4	547.8	546.5	555.2	544.2	545.7
Seasonally adjusted	Slagelse	1649.8	1655.8	1655.9	1630.7	1592.9	1566.8	1530.3	1552.4	1551.1	1527.9	1548.0	1549.1	1533.7	1504.5	1500.6	1517.3	1480.1	1526.7	1566.2	1546.0	1524.6	1531.3	1505.3	1516.7	1495.0	1498.9
Seasonally adjusted	Sorø	550.4	545.5	550.4	540.6	545.8	538.3	504.5	530.5	514.7	505.6	496.5	488.7	493.5	494.0	506.7	514.5	512.9	512.1	494.2	493.4	514.4	500.0	490.0	481.8	477.6	483.3
Seasonally adjusted	Stevns	411.0	424.6	435.8	416.2	400.9	393.7	392.7	390.2	391.3	393.9	395.1	377.9	378.9	379.3	381.9	383.4	387.4	382.6	381.8	361.9	357.0	350.8	338.6	367.1	351.3	347.1
Seasonally adjusted	Vordingborg	924.9	934.2	982.6	953.4	954.2	953.0	940.9	927.7	922.6	924.3	917.6	915.1	924.5	916.9	915.3	902.1	882.4	913.2	892.0	891.9	879.7	878.5	877.9	848.8	804.2	793.0
Seasonally adjusted	Region Syddanmark	22390.8	22144.9	22253.1	22175.9	21856.2	21546.5	21398.9	21274.8	21008.6	20898.3	20720.5	20553.3	20405.4	20374.9	20402.4	20376.7	20429.2	20879.6	21115.5	20945.5	20985.8	20936.9	21067.5	20914.1	20900.5	20849.1
Seasonally adjusted	Province Fyn	10421.0	10259.1	10324.6	10241.4	10042.1	9960.7	9891.4	9764.2	9602.5	9566.3	9463.4	9408.7	9349.8	9338.2	9342.4	9314.8	9322.7	9573.8	9669.6	9612.7	9617.1	9546.2	9651.4	9566.5	9556.8	9547.6
Seasonally adjusted	Assens	752.7	740.3	745.6	728.8	676.5	688.8	666.8	672.9	663.5	673.4	682.2	670.9	652.6	652.8	655.6	634.8	657.7	660.8	692.5	691.6	697.7	690.4	684.1	707.0	684.1	676.2
Seasonally adjusted	Faaborg-Midtfyn	933.0	915.1	948.0	909.7	882.1	896.2	909.9	913.3	896.3	892.1	868.0	855.2	841.9	841.5	845.0	845.8	840.4	845.7	839.7	847.0	844.6	829.3	860.5	852.9	847.8	854.5
Seasonally adjusted	Kerteminde	472.1	454.0	453.7	459.5	454.5	455.6	460.7	458.0	423.2	422.0	409.5	415.5	394.2	413.5	410.7	413.0	408.1	403.9	391.2	402.0	393.8	393.0	405.9	405.4	406.0	402.4
Seasonally adjusted	Langeland	256.6	246.3	246.0	248.4	239.6	241.3	243.0	242.5	253.6	239.7	231.8	216.4	211.5	214.8	214.0	206.4	199.9	213.2	222.6	214.2	213.7	220.4	224.7	227.6	225.5	217.4
Seasonally adjusted	Middelfart	520.7	524.8	567.4	555.6	553.0	535.5	519.0	527.3	515.7	533.6	526.4	518.6	508.7	529.2	517.5	520.2	516.5	523.6	551.6	522.5	519.0	500.9	504.3	489.8	490.5	469.1
Seasonally adjusted	Nordfyns	612.1	598.6	599.8	599.8	600.6	596.8	613.6	589.7	585.2	569.7	565.8	555.1	552.1	558.0	567.9	560.6	551.0	577.6	589.3	589.3	570.5	572.7	569.0	571.8	584.6	579.2
Seasonally adjusted	Nyborg	560.9	538.4	546.7	546.5	540.2	543.1	549.1	523.2	515.5	532.4	516.4	512.6	518.9	514.2	512.8	509.1	512.9	508.8	498.2	525.1	559.5	552.1	552.3	555.6	549.0	554.5
Seasonally adjusted	Odense	5057.4	4989.2	4945.4	4943.3	4841.6	4776.8	4714.1	4656.1	4581.7	4553.4	4535.5	4537.0	4552.9	4505.9	4501.2	4493.7	4504.6	4656.6	4724.8	4646.4	4668.9	4653.2	4667.6	4562.3	4582.3	4624.4
Seasonally adjusted	Svendborg	1172.4	1160.2	1178.3	1156.5	1163.2	1143.0	1135.7	1102.7	1086.2	1062.9	1035.9	1030.4	1022.3	1020.3	1027.6	1046.9	1048.0	1086.5	1067.6	1074.2	1059.0	1042.7	1081.2	1105.0	1102.0	1079.1
Seasonally adjusted	Ærø	83.2	92.3	93.7	93.4	90.8	83.6	79.6	78.7	81.7	87.0	91.9	97.0	94.6	87.8	90.4	84.3	83.4	97.1	92.2	100.4	90.7	91.6	101.9	89.1	85.0	90.7
Seasonally adjusted	Province Sydjylland	11969.9	11885.8	11928.5	11934.5	11814.2	11585.7	11507.6	11510.6	11406.1	11332.0	11257.1	11144.7	11055.6	11036.7	11060.0	11061.9	11106.5	11305.9	11445.9	11332.9	11368.7	11390.7	11416.1	11347.6	11343.7	11301.6
Seasonally adjusted	Billund	333.8	340.8	356.7	365.2	368.8	369.2	356.2	343.9	329.3	324.6	307.7	295.3	299.4	300.3	304.5	308.0	301.2	303.1	310.9	311.9	325.6	337.1	343.8	341.4	326.8	334.6
Seasonally adjusted	Esbjerg	2108.8	2142.5	2155.1	2158.9	2138.8	2096.0	2042.0	2018.6	1987.4	1949.9	1962.0	1926.1	1887.9	1879.3	1853.0	1849.9	1839.6	1862.9	1894.7	1839.4	1842.4	1836.1	1824.6	1830.4	1850.5	1820.8
Seasonally adjusted	Fanø	68.8	70.5	75.3	71.5	68.1	61.5	58.3	57.1	53.8	55.6	57.5	58.2	58.3	58.1	54.2	53.9	56.3	57.6	59.5	62.8	62.1	59.5	59.0	55.7	56.9	55.2
Seasonally adjusted	Fredericia	1067.7	1066.2	1055.8	1052.8	1043.3	1002.4	946.0	979.8	975.5	973.3	1002.2	999.6	981.2	991.2	1010.3	1005.3	1011.5	1033.0	1027.7	1021.4	1015.0	1032.5	1014.3	1010.3	1012.4	987.1
Seasonally adjusted	Haderslev	942.0	917.0	931.6	931.5	922.3	916.5	908.6	896.3	903.4	876.6	876.6	853.1	865.9	865.4	869.4	875.5	881.0	880.7	918.9	898.3	884.8	909.1	918.6	923.1	906.0	912.9
Seasonally adjusted	Kolding	1570.9	1548.3	1542.5	1526.4	1515.5	1509.1	1519.5	1527.6	1532.5	1552.4	1528.8	1496.8	1507.8	1537.2	1559.7	1568.6	1562.8	1579.3	1571.6	1583.0	1581.8	1578.4	1585.0	1593.7	1589.9	1576.3
Seasonally adjusted	Sønderborg	1202.7	1177.0	1178.6	1174.7	1153.8	1125.6	1164.4	1186.4	1180.9	1176.2	1163.6	1181.4	1164.0	1156.3	1143.6	1157.3	1176.0	1204.9	1209.9	1183.0	1191.2	1183.3	1200.3	1188.9	1194.9	1209.1
Seasonally adjusted	Tønder	564.8	562.1	570.9	553.3	523.4	534.6	567.1	576.6	548.6	551.1	546.4	551.2	538.6	528.8	533.2	526.1	552.0	557.9	563.4	573.1	581.2	574.8	577.5	568.3	564.3	564.1
Seasonally adjusted	Varde	655.5	665.6	686.9	697.0	694.5	671.4	652.5	652.4	653.6	648.8	632.8	631.7	624.7	617.1	601.0	602.7	590.7	604.0	642.1	618.3	619.5	621.7	622.5	603.5	605.1	602.2
Seasonally adjusted	Vejen	581.0	573.6	574.2	581.7	574.7	519.1	559.5	552.0	552.0	553.4	576.8	553.3	539.8	535.6	519.1	532.4	538.6	557.0	581.9	574.8	569.1	561.2	552.5	555.5	556.7	552.6
Seasonally adjusted	Vejle	1846.8	1815.4	1795.9	1806.4	1806.4	1803.7	1769.5	1782.5	1775.6	1767.1	1718.1	1709.4	1707.3	1691.1	1719.7	1705.0	1703.5	1742.5	1753.6	1735.7	1743.7	1762.9	1774.8	1767.8	1792.4	1793.1
Seasonally adjusted	Aabenraa	1027.2	1006.9	1005.0	1015.2	1004.4	976.7	963.9	937.3	913.6	903.0	884.6	888.5	881.0	876.3	892.3	877.2	893.3	922.8	911.9	931.3	952.2	934.0	943.2	908.9	887.7	893.6
Seasonally adjusted	Region Midtjylland	22999.3	22785.8	23095.5	22822.2	22583.6	22487.8	22620.5	22595.1	22422.3	22204.4	22143.3	22162.2	22058.4	22044.7	22105.1	22074.1	22228.9	22458.9	22811.5	22753.2	22477.0	22400.4	22499.4	22416.0	22288.7	22217.1
Seasonally adjusted	Province Østjylland	16501.2	16309.7	16517.8	16388.1	16234.0	16147.0	16305.0	16324.8	16163.9	16014.5	16078.4	16085.3	16076.0	16001.7	16062.8	15989.2	16184.3	16347.9	16643.9	16663.6	16387.2	16353.1	16380.7	16326.3	16263.9	16305.2
Seasonally adjusted	Favrskov	609.5	582.2	620.2	600.7	590.7	577.7	590.6	583.2	606.0	595.2	591.1	585.5	582.7	589.5	589.7	574.3	588.1	599.2	591.0	588.7	576.5	580.7	584.7	585.8	585.9	586.1
Seasonally adjusted	Hedensted	546.5	554.4	585.3	546.4	536.8	547.1	555.9	556.3	564.9	562.4	569.9	577.0	573.6	566.9	560.4	568.6	571.7	575.6	591.2	571.5	564.2	568.7	577.5	581.4	582.6	589.6
Seasonally adjusted	Horsens	1528.4	1490.4	1523.2	1543.7	1490.8	1482.4	1459.5	1466.0	1425.8	1437.8	1423.2	1427.1	1435.4	1437.3	1440.4	1457.8	1466.3	1501.7	1509.7	1513.2	1542.6	1562.1	1601.6	1595.4	1592.7	1591.8
Seasonally adjusted	Norddjurs	789.3	765.8	793.4	790.0	785.9	755.3	782.1	771.8	783.2	784.3	779.3	774.3	778.2	766.6	765.9	760.4	744.0	760.4	773.4	769.5	721.3	697.6	682.0	659.5	648.6	639.5
Seasonally adjusted	Odder	331.1	344.0	353.9	347.3	349.2	354.1	352.7	361.9	353.9	314.3	303.7	303.1	297.8	302.2	307.2	304.8	304.1	294.4	294.9	300.5	298.5	296.0	297.4	302.8	305.8	290.7
Seasonally adjusted	Randers	1912.0	1883.2	1927.7	1883.5	1862.8	1849.2	1826.5	1808.4	1793.2	1788.7	1764.7	1760.7	1757.2	1782.6	1787.5	1781.4	1774.7	1785.6	1823.6	1772.6	1758.8	1750.7	1766.7	1759.7	1752.8	1718.6
Seasonally adjusted	Samsø	79.7	78.5	78.0	81.0	73.6	72.0	72.1	75.2	78.3	79.0	79.8	81.3	82.1	73.8	64.9	61.7	69.5	67.1	69.0	67.5	66.4	74.7	76.0	66.4	62.6	64.4
Seasonally adjusted	Silkeborg	1509.1	1477.6	1492.4	1469.2	1440.7	1436.5	1467.0	1454.3	1412.6	1400.9	1401.9	1417.3	1418.6	1408.1	1397.3	1403.5	1418.6	1422.2	1424.3	1431.7	1435.2	1440.3	1436.1	1426.9	1392.3	1418.5
Seasonally adjusted	Skanderborg	708.1	703.9	697.4	698.7	700.6	694.2	697.6	711.1	719.7	711.8	698.5	696.3	695.4	685.7	693.9	704.9	701.8	711.6	710.5	706.3	707.0	704.4	722.0	749.7	731.0	747.0
Seasonally adjusted	Syddjurs	650.3	632.8	659.8	673.2	675.4	679.3	671.2	654.3	652.4	597.3	640.3	642.5	626.7	620.4	614.2	613.6	629.7	623.1	628.5	645.6	685.8	648.6	618.9	606.0	599.9	594.4
Seasonally adjusted	Aarhus	7837.1	7797.0	7786.6	7754.5	7727.5	7699.2	7829.7	7882.3	7774.0	7742.9	7826.0	7820.2	7828.3	7768.7	7841.5	7758.2	7915.8	8007.0	8227.9	8296.5	8030.9	8029.4	8017.7	7992.7	8009.7	8064.5
Seasonally adjusted	Province Vestjylland	6498.2	6476.1	6577.7	6434.0	6349.6	6340.8	6315.5	6270.3	6258.4	6189.9	6064.9	6076.9	5982.4	6043.0	6042.3	6084.9	6044.7	6111.0	6167.6	6089.5	6089.8	6047.2	6118.7	6089.7	6024.8	5911.9
Seasonally adjusted	Herning	1593.9	1592.7	1591.8	1575.0	1555.4	1560.8	1533.3	1539.0	1526.0	1494.7	1477.9	1454.4	1431.2	1461.9	1422.9	1428.8	1437.3	1451.5	1438.7	1422.8	1422.2	1423.0	1426.4	1420.8	1430.8	1364.3
Seasonally adjusted	Holstebro	816.0	794.3	783.5	731.7	708.2	704.0	712.0	736.6	746.9	733.9	696.8	717.3	703.4	722.1	746.3	746.2	735.6	739.1	723.3	733.2	742.2	730.2	760.7	776.5	753.8	741.1
Seasonally adjusted	Ikast-Brande	722.4	739.1	761.7	766.4	737.0	711.6	708.8	687.7	672.0	642.4	639.5	625.4	631.7	634.3	632.5	637.9	629.3	640.1	654.7	644.6	645.5	646.6	642.7	635.3	626.1	627.6
Enumerated actual figures  in percent of the labour force	Region Hovedstaden	4.3	4.3	4.2	3.9	3.9	3.8	3.7	3.8	3.8	3.9	3.8	3.8	4.0	4.0	3.9	3.6	3.7	3.8	3.7	3.8	3.7	3.7	3.8	3.8	4.0	4.0
Enumerated actual figures  in percent of the labour force	Province Byen København	4.7	4.7	4.5	4.2	4.2	4.3	4.3	4.4	4.3	4.3	4.2	4.2	4.5	4.5	4.4	4.1	4.2	4.3	4.4	4.6	4.3	4.3	4.3	4.3	4.6	4.6
Enumerated actual figures  in percent of the labour force	Copenhagen	4.8	4.8	4.6	4.3	4.4	4.4	4.4	4.6	4.4	4.5	4.4	4.4	4.6	4.7	4.6	4.2	4.3	4.5	4.6	4.8	4.5	4.5	4.5	4.5	4.8	4.8
Enumerated actual figures  in percent of the labour force	Frederiksberg	4.3	4.2	4.2	4.0	4.0	4.0	3.9	4.1	4.0	4.0	3.9	3.9	4.0	4.0	3.9	3.5	3.6	3.8	4.0	4.1	3.8	3.8	3.7	3.7	3.9	4.0
Enumerated actual figures  in percent of the labour force	Dragør	3.0	2.8	2.9	2.7	2.8	2.6	2.4	2.6	2.7	2.5	2.6	2.7	2.8	2.6	2.7	2.5	2.8	2.7	2.5	2.6	2.5	2.6	2.6	2.7	2.6	2.6
Enumerated actual figures  in percent of the labour force	Tårnby	3.8	3.7	3.6	3.2	3.4	3.3	3.3	3.2	3.3	3.3	3.3	3.3	3.5	3.3	3.4	3.1	3.1	3.1	2.9	3.0	2.9	3.0	3.0	3.1	3.4	3.3
Enumerated actual figures  in percent of the labour force	Province Københavns omegn	4.3	4.3	4.3	4.0	4.0	3.9	3.5	3.8	3.8	3.9	3.9	3.9	4.0	4.0	4.0	3.6	3.7	3.8	3.4	3.6	3.7	3.7	3.7	3.7	3.9	3.9
Enumerated actual figures  in percent of the labour force	Albertslund	5.8	5.9	5.9	5.5	5.6	5.2	4.5	4.8	5.1	5.2	5.2	5.3	5.6	5.5	5.2	4.9	5.1	5.2	4.3	4.7	4.9	4.9	4.9	4.8	5.0	5.1
Enumerated actual figures  in percent of the labour force	Ballerup	3.9	3.9	3.8	3.5	3.6	3.5	3.1	3.3	3.4	3.5	3.4	3.4	3.6	3.6	3.6	3.3	3.4	3.5	3.0	3.3	3.4	3.3	3.4	3.4	3.7	3.7
Enumerated actual figures  in percent of the labour force	Brøndby	6.2	6.0	6.0	5.9	6.0	5.8	5.3	5.7	5.7	5.9	5.8	5.8	6.0	6.1	6.1	5.6	5.7	5.7	5.0	5.5	5.6	5.6	5.7	5.9	6.2	6.3
Enumerated actual figures  in percent of the labour force	Gentofte	3.3	3.3	3.2	3.0	3.0	3.0	2.8	3.0	3.0	2.9	3.0	3.0	3.1	3.1	3.1	2.8	2.9	3.0	2.8	2.9	2.9	2.9	2.9	2.9	3.0	2.9
Enumerated actual figures  in percent of the labour force	Gladsaxe	4.0	4.0	3.9	3.7	3.7	3.6	3.3	3.4	3.6	3.5	3.5	3.4	3.5	3.6	3.5	3.2	3.3	3.3	3.0	3.1	3.1	3.1	3.1	3.2	3.3	3.3
Enumerated actual figures  in percent of the labour force	Glostrup	4.8	4.7	4.7	4.3	4.5	4.3	4.3	4.3	4.2	4.1	4.2	4.2	4.3	4.2	4.1	3.7	4.0	4.0	3.7	3.8	3.9	4.0	3.9	3.9	3.9	4.1
Enumerated actual figures  in percent of the labour force	Herlev	4.1	3.9	3.7	3.6	3.5	3.3	2.9	3.2	3.3	3.2	3.3	3.4	3.4	3.4	3.3	3.1	3.2	3.1	2.6	2.8	2.8	2.7	2.8	2.8	3.0	3.1
Enumerated actual figures  in percent of the labour force	Hvidovre	3.9	3.9	3.8	3.5	3.6	3.5	3.3	3.4	3.4	3.4	3.3	3.4	3.6	3.6	3.4	3.3	3.4	3.5	3.4	3.4	3.4	3.4	3.4	3.5	3.7	3.8
Enumerated actual figures  in percent of the labour force	Høje-Taastrup	5.2	5.1	5.0	4.8	4.8	4.6	4.0	4.4	4.5	4.5	4.5	4.5	4.7	4.8	4.7	4.4	4.5	4.5	3.9	4.2	4.3	4.5	4.6	4.6	4.8	4.8
Enumerated actual figures  in percent of the labour force	Ishøj	7.2	6.9	7.0	6.7	6.6	6.4	5.5	6.2	6.5	6.5	6.3	6.3	6.4	6.4	6.3	5.8	5.8	5.8	4.9	5.6	5.7	5.7	5.7	5.8	6.1	6.0
Enumerated actual figures  in percent of the labour force	Lyngby-Taarbæk	3.0	3.1	2.9	2.7	2.7	2.6	2.5	2.6	2.7	2.8	2.8	2.7	2.9	2.9	2.9	2.6	2.6	2.6	2.6	2.8	2.7	2.7	2.7	2.7	2.9	2.9
